date,train_id,station_id,station_name,station_seq,cum_distance_km,distance_to_next_km,distance_to_destination_km,journey_progress_frac,hour_of_day,day_of_week,is_peak_hour,is_weekend,current_delay_min,delay_trend,dwell_time_min,sched_section_min,actual_section_min,section_delay_delta_min,congestion_level,is_rain,is_fog,temperature_c,visibility_km,weather_severity,train_sched_avg_speed_kmph,train_congestion_sensitivity_meta,train_recovery_rate_meta,train_avg_delay,train_delay_std,station_avg_dwell,target_next_station_delay_min,target_final_delay_min
2026-07-10,12018,S05,Jhansi,4,494,116.0,906,0.35285714285714287,5,5,0,1,7.91,4.01,5.2,95.22,99.22,4.0,0.295,0,0,33.3,4.15,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.890953333333334,6.23,-2.76
2026-07-10,12018,S06,Bhopal,5,610,65.0,790,0.4357142857142857,7,5,1,1,6.23,-1.6799999999999997,5.55,53.35,51.68,-1.6700000000000017,0.953,0,0,29.2,8.61,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.722413333333334,13.51,-2.76
2026-07-10,12018,S07,Itarsi,6,675,147.0,725,0.48214285714285715,8,5,1,1,13.51,7.279999999999999,4.45,120.66,127.95,7.290000000000006,0.842,1,0,24.2,9.46,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.6069,18.06,-2.76
2026-07-10,12018,S08,Nagpur,7,822,166.0,578,0.5871428571428572,10,5,0,1,18.06,4.549999999999999,4.66,136.26,140.81,4.550000000000011,0.343,1,0,27.4,5.45,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.591552298467688,14.35,-2.76
2026-07-10,12018,S09,Raipur,8,988,119.0,412,0.7057142857142857,12,5,0,1,14.35,-3.709999999999999,3.66,97.68,93.97,-3.710000000000008,0.245,1,0,32.0,5.03,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.54272,11.22,-2.76
2026-07-10,12018,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,14,5,0,1,11.22,-3.129999999999999,4.05,108.35,105.22,-3.1299999999999955,0.199,0,0,26.6,6.39,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.693224516988675,-2.76,-2.76
2026-07-10,12018,S11,Cuttack,10,1239,161.0,161,0.885,16,5,0,1,-2.76,-13.98,5.1,132.16,118.17,-13.989999999999995,0.412,0,0,15.2,3.27,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7306,-2.76,-2.76
2026-07-10,12018,S12,Bhubaneswar,11,1400,,0,1.0,18,5,1,1,-2.76,0.0,0.0,,,,0.551,0,0,28.6,3.21,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,,-2.76
2026-07-11,12018,S01,Delhi,0,0,147.0,1400,0.0,22,5,0,1,5.15,0.0,0.0,120.66,125.81,5.150000000000006,0.101,1,0,21.8,5.43,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,6.8,3.49
2026-07-11,12018,S02,Mathura,1,147,137.0,1253,0.105,0,6,0,1,6.8,1.6499999999999995,3.97,112.45,114.1,1.6499999999999915,0.228,0,0,34.3,5.16,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.460106595602932,9.13,3.49
2026-07-11,12018,S03,Agra,2,284,59.0,1116,0.20285714285714285,2,6,0,1,9.13,2.330000000000001,4.1,48.43,50.76,2.3299999999999983,0.207,1,0,23.1,7.21,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7025383077948035,15.55,3.49
2026-07-11,12018,S04,Gwalior,3,343,151.0,1057,0.245,3,6,0,1,15.55,6.42,3.93,123.95,130.37,6.420000000000002,0.225,0,0,22.7,7.49,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.746748834110593,11.71,3.49
2026-07-11,12018,S05,Jhansi,4,494,116.0,906,0.35285714285714287,5,6,0,1,11.71,-3.84,6.31,95.22,91.38,-3.8400000000000034,0.148,0,0,30.3,6.48,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.890953333333334,11.54,3.49
2026-07-11,12018,S06,Bhopal,5,610,65.0,790,0.4357142857142857,7,6,1,1,11.54,-0.1700000000000017,4.69,53.35,53.18,-0.1700000000000017,0.502,1,0,37.3,4.59,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.722413333333334,36.68,3.49
2026-07-11,12018,S07,Itarsi,6,675,147.0,725,0.48214285714285715,8,6,1,1,36.68,25.14,6.8,120.66,145.8,25.140000000000015,0.999,1,0,22.8,3.74,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.6069,33.88,3.49
2026-07-11,12018,S08,Nagpur,7,822,166.0,578,0.5871428571428572,10,6,0,1,33.88,-2.799999999999997,4.72,136.26,133.46,-2.799999999999983,0.577,0,0,39.8,7.01,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.591552298467688,14.44,3.49
2026-07-11,12018,S09,Raipur,8,988,119.0,412,0.7057142857142857,13,6,0,1,14.44,-19.440000000000005,4.24,97.68,78.24,-19.440000000000012,0.008,0,0,20.4,6.29,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.54272,5.78,3.49
2026-07-11,12018,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,14,6,0,1,5.78,-8.66,6.29,108.35,99.69,-8.659999999999997,0.286,0,0,35.2,6.49,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.693224516988675,3.49,3.49
2026-07-11,12018,S11,Cuttack,10,1239,161.0,161,0.885,16,6,0,1,3.49,-2.29,3.87,132.16,129.87,-2.289999999999992,0.401,0,0,20.6,5.11,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7306,3.49,3.49
2026-07-11,12018,S12,Bhubaneswar,11,1400,,0,1.0,18,6,1,1,3.49,0.0,-0.0,,,,0.749,1,0,33.8,4.53,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,,3.49
2026-07-12,12018,S01,Delhi,0,0,147.0,1400,0.0,22,6,0,1,0.27,0.0,0.0,120.66,120.93,0.27000000000001023,0.177,0,0,31.1,3.85,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,3.11,5.22
2026-07-12,12018,S02,Mathura,1,147,137.0,1253,0.105,0,0,0,0,3.11,2.84,4.64,112.45,115.3,2.8499999999999943,0.202,0,0,31.8,7.85,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.460106595602932,1.45,5.22
2026-07-12,12018,S03,Agra,2,284,59.0,1116,0.20285714285714285,2,0,0,0,1.45,-1.66,4.09,48.43,46.77,-1.6599999999999966,0.273,0,0,38.4,9.75,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7025383077948035,5.2,5.22
2026-07-12,12018,S04,Gwalior,3,343,151.0,1057,0.245,3,0,0,0,5.2,3.75,3.33,123.95,127.7,3.75,0.164,1,0,27.6,6.12,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.746748834110593,3.79,5.22
2026-07-12,12018,S05,Jhansi,4,494,116.0,906,0.35285714285714287,5,0,0,0,3.79,-1.4100000000000001,4.13,95.22,93.81,-1.4099999999999966,0.095,0,0,28.6,9.85,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.890953333333334,2.62,5.22
2026-07-12,12018,S06,Bhopal,5,610,65.0,790,0.4357142857142857,7,0,1,0,2.62,-1.17,4.09,53.35,52.19,-1.1600000000000037,0.612,0,0,31.3,8.84,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.722413333333334,13.43,5.22
2026-07-12,12018,S07,Itarsi,6,675,147.0,725,0.48214285714285715,8,0,1,0,13.43,10.809999999999999,10.68,120.66,131.48,10.819999999999993,0.992,0,0,33.5,8.98,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.6069,16.23,5.22
2026-07-12,12018,S08,Nagpur,7,822,166.0,578,0.5871428571428572,10,0,0,0,16.23,2.8000000000000007,3.77,136.26,139.06,2.8000000000000114,0.433,0,0,33.9,5.1,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.591552298467688,7.54,5.22
2026-07-12,12018,S09,Raipur,8,988,119.0,412,0.7057142857142857,12,0,0,0,7.54,-8.690000000000001,6.08,97.68,88.99,-8.690000000000012,0.274,0,0,21.6,8.59,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.54272,12.58,5.22
2026-07-12,12018,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,14,0,0,0,12.58,5.04,4.92,108.35,113.39,5.040000000000006,0.173,0,0,23.5,5.94,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.693224516988675,5.22,5.22
2026-07-12,12018,S11,Cuttack,10,1239,161.0,161,0.885,16,0,0,0,5.22,-7.36,5.83,132.16,124.79,-7.36999999999999,0.326,0,0,24.7,8.33,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7306,5.22,5.22
2026-07-12,12018,S12,Bhubaneswar,11,1400,,0,1.0,18,0,1,0,5.22,0.0,0.0,,,,0.815,0,0,33.2,5.63,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,,5.22
2026-07-13,12018,S01,Delhi,0,0,147.0,1400,0.0,22,0,0,0,4.51,0.0,0.0,120.66,125.18,4.52000000000001,0.016,0,0,29.7,6.66,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,14.04,23.03
2026-07-13,12018,S02,Mathura,1,147,137.0,1253,0.105,0,1,0,0,14.04,9.53,4.43,112.45,121.98,9.530000000000001,0.171,1,0,24.6,5.26,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.460106595602932,8.14,23.03
2026-07-13,12018,S03,Agra,2,284,59.0,1116,0.20285714285714285,2,1,0,0,8.14,-5.899999999999999,4.29,48.43,42.53,-5.899999999999999,0.04,1,0,23.9,4.55,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7025383077948035,8.71,23.03
2026-07-13,12018,S04,Gwalior,3,343,151.0,1057,0.245,3,1,0,0,8.71,0.5700000000000003,7.3,123.95,124.03,0.0799999999999983,0.278,0,0,44.4,4.61,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.746748834110593,5.81,23.03
2026-07-13,12018,S05,Jhansi,4,494,116.0,906,0.35285714285714287,5,1,0,0,5.81,-2.9000000000000012,3.66,95.22,92.8,-2.4200000000000017,0.063,0,0,28.6,4.29,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.890953333333334,8.78,23.03
2026-07-13,12018,S06,Bhopal,5,610,65.0,790,0.4357142857142857,7,1,1,0,8.78,2.9699999999999998,5.04,53.35,56.33,2.979999999999997,0.558,1,0,28.3,7.82,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.722413333333334,5.59,23.03
2026-07-13,12018,S07,Itarsi,6,675,147.0,725,0.48214285714285715,8,1,1,0,5.59,-3.1899999999999995,8.28,120.66,117.47,-3.1899999999999977,0.88,0,0,29.1,6.75,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.6069,12.44,23.03
2026-07-13,12018,S08,Nagpur,7,822,166.0,578,0.5871428571428572,10,1,0,0,12.44,6.85,3.96,136.26,143.11,6.850000000000023,0.254,0,0,16.2,9.55,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.591552298467688,8.84,23.03
2026-07-13,12018,S09,Raipur,8,988,119.0,412,0.7057142857142857,12,1,0,0,8.84,-3.5999999999999996,4.67,97.68,94.08,-3.6000000000000085,0.211,0,0,20.3,9.59,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.54272,15.24,23.03
2026-07-13,12018,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,14,1,0,0,15.24,6.4,5.32,108.35,114.75,6.400000000000006,0.185,1,0,21.6,3.13,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.693224516988675,23.03,23.03
2026-07-13,12018,S11,Cuttack,10,1239,161.0,161,0.885,16,1,0,0,23.03,7.790000000000001,5.41,132.16,139.95,7.789999999999992,0.283,0,0,17.7,7.32,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7306,23.03,23.03
2026-07-13,12018,S12,Bhubaneswar,11,1400,,0,1.0,18,1,1,0,23.03,0.0,0.0,,,,0.55,0,0,33.3,9.6,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,,23.03
2026-07-14,12018,S01,Delhi,0,0,147.0,1400,0.0,22,1,0,0,13.68,0.0,0.0,120.66,134.35,13.689999999999998,0.087,1,0,31.3,3.72,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,15.14,4.67
2026-07-14,12018,S02,Mathura,1,147,137.0,1253,0.105,0,2,0,0,15.14,1.4600000000000009,4.17,112.45,113.92,1.4699999999999989,0.143,0,0,31.2,6.63,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.460106595602932,15.09,4.67
2026-07-14,12018,S03,Agra,2,284,59.0,1116,0.20285714285714285,2,2,0,0,15.09,-0.05000000000000071,4.22,48.43,48.38,-0.04999999999999716,0.237,1,0,23.2,4.56,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7025383077948035,22.27,4.67
2026-07-14,12018,S04,Gwalior,3,343,151.0,1057,0.245,3,2,0,0,22.27,7.18,4.65,123.95,131.12,7.170000000000002,0.211,1,0,27.1,9.22,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.746748834110593,20.77,4.67
2026-07-14,12018,S05,Jhansi,4,494,116.0,906,0.35285714285714287,5,2,0,0,20.77,-1.5,4.56,95.22,93.72,-1.5,0.229,1,0,29.1,9.55,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.890953333333334,17.55,4.67
2026-07-14,12018,S06,Bhopal,5,610,65.0,790,0.4357142857142857,7,2,1,0,17.55,-3.219999999999999,8.94,53.35,50.14,-3.210000000000001,0.846,1,0,19.5,3.04,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.722413333333334,14.55,4.67
2026-07-14,12018,S07,Itarsi,6,675,147.0,725,0.48214285714285715,8,2,1,0,14.55,-3.0,5.5,120.66,117.66,-3.0,0.945,1,0,24.5,6.19,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.6069,16.72,4.67
2026-07-14,12018,S08,Nagpur,7,822,166.0,578,0.5871428571428572,10,2,0,0,16.72,2.169999999999998,8.1,136.26,138.43,2.170000000000016,0.393,0,0,26.2,4.09,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.591552298467688,14.63,4.67
2026-07-14,12018,S09,Raipur,8,988,119.0,412,0.7057142857142857,13,2,0,0,14.63,-2.089999999999998,4.39,97.68,95.59,-2.0900000000000034,0.236,0,0,25.5,9.88,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.54272,11.56,4.67
2026-07-14,12018,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,14,2,0,0,11.56,-3.0700000000000003,6.33,108.35,105.28,-3.069999999999993,0.016,0,0,35.8,6.76,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.693224516988675,4.67,4.67
2026-07-14,12018,S11,Cuttack,10,1239,161.0,161,0.885,16,2,0,0,4.67,-6.890000000000001,3.89,132.16,125.26,-6.8999999999999915,0.312,1,0,23.5,5.41,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7306,4.67,4.67
2026-07-14,12018,S12,Bhubaneswar,11,1400,,0,1.0,18,2,1,0,4.67,0.0,0.0,,,,0.89,1,0,34.2,3.03,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,,4.67
2026-07-15,12018,S01,Delhi,0,0,147.0,1400,0.0,22,2,0,0,13.85,0.0,0.0,120.66,134.52,13.860000000000014,0.039,1,0,29.5,5.85,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,23.94,12.0
2026-07-15,12018,S02,Mathura,1,147,137.0,1253,0.105,0,3,0,0,23.94,10.090000000000002,5.25,112.45,122.54,10.090000000000003,0.03,1,0,24.1,6.615,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.460106595602932,15.07,12.0
2026-07-15,12018,S03,Agra,2,284,59.0,1116,0.20285714285714285,2,3,0,0,15.07,-8.870000000000001,3.33,48.43,39.56,-8.869999999999997,0.015,1,0,22.9,3.68,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7025383077948035,7.31,12.0
2026-07-15,12018,S04,Gwalior,3,343,151.0,1057,0.245,3,3,0,0,7.31,-7.760000000000001,6.62,123.95,116.18,-7.769999999999996,0.286,1,0,26.6,5.65,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.746748834110593,9.59,12.0
2026-07-15,12018,S05,Jhansi,4,494,116.0,906,0.35285714285714287,5,3,0,0,9.59,2.2800000000000002,3.5,95.22,97.5,2.280000000000001,0.094,0,0,33.7,8.16,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.890953333333334,8.12,12.0
2026-07-15,12018,S06,Bhopal,5,610,65.0,790,0.4357142857142857,7,3,1,0,8.12,-1.4700000000000006,5.29,53.35,51.89,-1.4600000000000009,0.826,0,0,29.7,9.39,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.722413333333334,17.76,12.0
2026-07-15,12018,S07,Itarsi,6,675,147.0,725,0.48214285714285715,8,3,1,0,17.76,9.640000000000002,5.83,120.66,130.31,9.650000000000006,0.848,1,0,21.2,5.75,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.6069,15.67,12.0
2026-07-15,12018,S08,Nagpur,7,822,166.0,578,0.5871428571428572,10,3,0,0,15.67,-2.0900000000000016,7.86,136.26,134.17,-2.0900000000000034,0.587,1,0,29.9,6.39,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.591552298467688,10.26,12.0
2026-07-15,12018,S09,Raipur,8,988,119.0,412,0.7057142857142857,12,3,0,0,10.26,-5.41,5.93,97.68,92.27,-5.410000000000011,0.146,0,0,34.1,7.53,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.54272,5.2,12.0
2026-07-15,12018,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,14,3,0,0,5.2,-5.06,4.51,108.35,103.29,-5.059999999999988,0.043,1,0,34.2,6.46,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.693224516988675,12.0,12.0
2026-07-15,12018,S11,Cuttack,10,1239,161.0,161,0.885,16,3,0,0,12.0,6.8,5.61,132.16,138.95,6.789999999999992,0.429,1,0,28.9,3.65,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7306,12.0,12.0
2026-07-15,12018,S12,Bhubaneswar,11,1400,,0,1.0,18,3,1,0,12.0,0.0,0.0,,,,0.607,1,0,41.7,3.01,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,,12.0
2026-07-16,12018,S01,Delhi,0,0,147.0,1400,0.0,22,3,0,0,-4.1,0.0,0.0,120.66,116.57,-4.090000000000003,0.212,0,0,27.0,6.525,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,11.99,15.1
2026-07-16,12018,S02,Mathura,1,147,137.0,1253,0.105,0,4,0,0,11.99,16.09,6.33,112.45,128.54,16.08999999999999,0.099,1,0,40.4,5.03,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.460106595602932,12.55,15.1
2026-07-16,12018,S03,Agra,2,284,59.0,1116,0.20285714285714285,2,4,0,0,12.55,0.5600000000000005,5.91,48.43,48.99,0.5600000000000023,0.224,1,0,31.3,9.27,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7025383077948035,14.46,15.1
2026-07-16,12018,S04,Gwalior,3,343,151.0,1057,0.245,3,4,0,0,14.46,1.9100000000000001,3.33,123.95,125.86,1.9099999999999966,0.05,0,0,29.6,8.7,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.746748834110593,6.63,15.1
2026-07-16,12018,S05,Jhansi,4,494,116.0,906,0.35285714285714287,5,4,0,0,6.63,-7.830000000000001,3.73,95.22,87.38,-7.840000000000003,0.171,0,0,36.3,9.51,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.890953333333334,5.87,15.1
2026-07-16,12018,S06,Bhopal,5,610,65.0,790,0.4357142857142857,7,4,1,0,5.87,-0.7599999999999998,5.67,53.35,52.6,-0.75,0.602,1,0,39.6,3.55,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.722413333333334,11.52,15.1
2026-07-16,12018,S07,Itarsi,6,675,147.0,725,0.48214285714285715,8,4,1,0,11.52,5.6499999999999995,4.85,120.66,126.31,5.650000000000006,0.739,1,0,29.5,9.37,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.6069,6.31,15.1
2026-07-16,12018,S08,Nagpur,7,822,166.0,578,0.5871428571428572,10,4,0,0,6.31,-5.21,6.75,136.26,131.05,-5.2099999999999795,0.455,0,0,35.5,6.57,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.591552298467688,17.25,15.1
2026-07-16,12018,S09,Raipur,8,988,119.0,412,0.7057142857142857,12,4,0,0,17.25,10.940000000000001,3.25,97.68,108.62,10.939999999999998,0.031,1,0,24.4,9.29,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.54272,5.01,15.1
2026-07-16,12018,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,14,4,0,0,5.01,-12.24,5.51,108.35,96.11,-12.239999999999995,0.24,0,0,27.2,9.83,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.693224516988675,15.1,15.1
2026-07-16,12018,S11,Cuttack,10,1239,161.0,161,0.885,16,4,0,0,15.1,10.09,5.13,132.16,142.24,10.080000000000013,0.585,1,0,18.1,6.97,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7306,15.1,15.1
2026-07-16,12018,S12,Bhubaneswar,11,1400,,0,1.0,18,4,1,0,15.1,0.0,0.0,,,,0.968,1,0,32.7,6.6,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,,15.1
2026-07-17,12018,S01,Delhi,0,0,147.0,1400,0.0,22,4,0,0,0.62,0.0,0.0,120.66,121.29,0.6300000000000097,0.0,0,0,21.7,7.66,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,0.0,-7.04,27.73
2026-07-17,12018,S02,Mathura,1,147,137.0,1253,0.105,0,5,0,1,-7.04,-7.66,4.3,112.45,104.8,-7.650000000000006,0.096,0,0,36.1,5.56,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.460106595602932,-1.6,27.73
2026-07-17,12018,S03,Agra,2,284,59.0,1116,0.20285714285714285,2,5,0,1,-1.6,5.4399999999999995,4.22,48.43,53.87,5.439999999999998,0.299,0,0,29.8,9.76,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7025383077948035,3.21,27.73
2026-07-17,12018,S04,Gwalior,3,343,151.0,1057,0.245,3,5,0,1,3.21,4.8100000000000005,3.89,123.95,128.76,4.809999999999988,0.02,1,0,35.4,9.96,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.746748834110593,9.25,27.73
2026-07-17,12018,S05,Jhansi,4,494,116.0,906,0.35285714285714287,5,5,0,1,9.25,6.04,4.12,95.22,101.26,6.040000000000006,0.26,0,0,21.0,6.6,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.890953333333334,12.75,27.73
2026-07-17,12018,S06,Bhopal,5,610,65.0,790,0.4357142857142857,7,5,1,1,12.75,3.5,4.77,53.35,56.86,3.509999999999998,0.581,1,0,27.6,3.9,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.722413333333334,5.06,27.73
2026-07-17,12018,S07,Itarsi,6,675,147.0,725,0.48214285714285715,8,5,1,1,5.06,-7.69,5.48,120.66,112.97,-7.689999999999998,0.749,0,0,26.7,9.2,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.6069,12.17,27.73
2026-07-17,12018,S08,Nagpur,7,822,166.0,578,0.5871428571428572,10,5,0,1,12.17,7.11,4.54,136.26,143.37,7.110000000000014,0.376,0,0,16.2,7.59,0.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.591552298467688,13.53,27.73
2026-07-17,12018,S09,Raipur,8,988,119.0,412,0.7057142857142857,12,5,0,1,13.53,1.3599999999999994,3.46,97.68,99.04,1.3599999999999994,0.087,1,0,26.5,3.41,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.54272,25.43,27.73
2026-07-17,12018,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,14,5,0,1,25.43,11.9,6.92,108.35,120.25,11.900000000000006,0.277,1,0,35.1,5.14,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.693224516988675,27.73,27.73
2026-07-17,12018,S11,Cuttack,10,1239,161.0,161,0.885,16,5,0,1,27.73,2.3000000000000007,5.16,132.16,134.45,2.289999999999992,0.568,1,0,20.0,6.24,1.0,73.0959321660207,0.5621285246602004,0.3249529843611098,9.425413072830347,7.928340991378301,5.7306,27.73,27.73
